,identifiers,country,gender,age,stratum,education,efficacy1,efficacy2,efficacy3,efficacy4,efficacy5,efficacy6,efficacy7,efficacy8,PVMATH1,PVMATH2,PVMATH3,PVMATH4,PVMATH5
161,NLD5280000NLD00021052800000000700162,NLD,1.0,15.67,2.0,6,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,533.7358,532.1779,489.3363,513.4834,515.0413
162,NLD5280000NLD00021052800000000700163,NLD,1.0,15.75,2.0,6,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,543.2388,571.2806,565.828,570.5016,581.4068
163,NLD5280000NLD00021052800000000700164,NLD,1.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,631.804,527.4264,603.7623,609.9938,588.1835
164,NLD5280000NLD00021052800000000700165,NLD,1.0,16.08,2.0,6,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,559.5186,604.697,597.6866,571.2027,602.3602
165,NLD5280000NLD00021052800000000700166,NLD,1.0,15.58,2.0,6,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,707.9841,619.9642,678.3845,688.5107,676.0477
166,NLD5280000NLD00021052800000000700167,NLD,1.0,16.0,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,590.2866,578.6026,573.929,553.6766,589.5077
167,NLD5280000NLD00021052800000000700168,NLD,2.0,16.17,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,652.2122,652.9911,674.8014,683.3697,671.6856
168,NLD5280000NLD00021052800000000700169,NLD,1.0,15.33,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,543.0051,546.8998,532.879,505.6161,578.8363
169,NLD5280000NLD00021052800000000700170,NLD,2.0,15.5,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,596.9855,623.4694,537.0073,578.291,572.0595
170,NLD5280000NLD00021052800000000700171,NLD,1.0,15.83,2.0,6,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,662.3384,649.0964,649.0964,621.0547,600.8023
171,NLD5280000NLD00021052800000000700172,NLD,2.0,15.42,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,480.9238,526.8811,482.4817,518.3128,515.1971
172,NLD5280000NLD00021052800000000700173,NLD,2.0,15.83,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,546.6661,538.8768,547.4451,563.0238,579.3815
173,NLD5280000NLD00021052800000000700174,NLD,1.0,15.92,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,612.4085,582.0299,617.0821,596.8297,641.2292
174,NLD5280000NLD00021052800000000700175,NLD,2.0,15.25,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,606.177,634.9977,514.2623,552.4303,606.177
175,NLD5280000NLD00021052800000000700176,NLD,2.0,15.92,2.0,6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,643.8776,619.7305,625.1831,638.425,654.0037
176,NLD5280000NLD00021052800000000700177,NLD,1.0,15.25,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,589.0403,613.1874,598.3876,634.2187,627.9872
177,NLD5280000NLD00021052800000000700178,NLD,2.0,15.33,2.0,6,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,624.1704,629.623,631.9598,652.2122,666.2331
178,NLD5280000NLD00021052800000000700179,NLD,2.0,15.75,2.0,6,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,610.0717,654.4711,619.4189,627.9872,610.0717
179,NLD5280000NLD00021052800000000700180,NLD,2.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,719.9019,656.8079,630.324,634.2187,659.9237
180,NLD5280000NLD00021052800000000700181,NLD,2.0,16.0,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,567.7754,592.7014,590.3645,562.3228,552.9755
181,NLD5280000NLD00021052800000000700182,NLD,1.0,15.42,2.0,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,681.8897,632.8166,664.7531,681.1108,699.0263
182,NLD5280000NLD00021052800000000700183,NLD,2.0,15.58,2.0,6,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,513.7171,570.5795,554.2218,555.0008,579.1478
183,NLD5280000NLD00021052800000000700184,NLD,2.0,15.92,2.0,6,2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,515.1192,546.2767,557.1818,557.9607,586.7814
184,NLD5280000NLD00011052800000000800185,NLD,2.0,15.33,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,466.3577,446.8842,402.4848,442.2106,433.6423
185,NLD5280000NLD00011052800000000800186,NLD,1.0,15.5,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,364.3169,381.4535,316.8017,342.5066,323.8121
186,NLD5280000NLD00011052800000000800187,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,338.6119,386.9061,368.2116,337.833,369.7694
187,NLD5280000NLD00011052800000000800188,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,392.3586,365.8747,348.7381,357.3064,382.2324
188,NLD5280000NLD00011052800000000800189,NLD,2.0,15.92,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,424.2951,372.8852,359.6432,395.4744,342.5066
189,NLD5280000NLD00011052800000000800190,NLD,2.0,15.92,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,358.8643,337.833,289.5389,354.1907,359.6432
190,NLD5280000NLD00011052800000000800191,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,285.6442,296.5493,302.7808,328.4857,273.9601
191,NLD5280000NLD00011052800000000800192,NLD,2.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,361.9801,248.2552,347.9592,282.5284,375.222
192,NLD5280000NLD00011052800000000800193,NLD,2.0,15.5,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,386.1271,398.5901,404.0427,402.4848,418.0636
193,NLD5280000NLD00011052800000000800194,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,366.6537,401.7059,403.2637,420.4004,402.4848
194,NLD5280000NLD00011052800000000800195,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,401.7059,388.4639,358.0854,330.8226,390.8007
195,NLD5280000NLD00011052800000000800196,NLD,1.0,15.58,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,401.7059,367.4326,423.5161,325.37,334.7172
196,NLD5280000NLD00011052800000000800197,NLD,2.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,374.4431,431.3055,394.6954,381.4535,393.1376
197,NLD5280000NLD00011052800000000800198,NLD,2.0,15.83,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,379.8956,310.5702,423.5161,346.4013,333.9383
198,NLD5280000NLD00011052800000000800199,NLD,2.0,15.5,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,457.7894,401.7059,477.2628,452.3368,383.0114
199,NLD5280000NLD00011052800000000800200,NLD,2.0,15.33,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,285.6442,301.2229,277.8548,273.9601,265.3918
200,NLD5280000NLD00011052800000000800201,NLD,1.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,386.9061,421.9582,407.9374,439.0949,396.2533
201,NLD5280000NLD00011052800000000800202,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,389.2429,386.9061,373.6641,335.4962,392.3586
202,NLD5280000NLD00011052800000000800203,NLD,1.0,15.92,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,403.2637,423.5161,388.4639,411.0531,416.5057
203,NLD5280000NLD00011052800000000800204,NLD,1.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,364.3169,394.6954,403.2637,376.7799,405.6006
204,NLD5280000NLD00011052800000000800205,NLD,1.0,15.5,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,409.4952,386.1271,386.1271,418.0636,379.1167
205,NLD5280000NLD00011052800000000800206,NLD,2.0,15.67,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,298.1072,348.7381,352.6328,340.9487,381.4535
206,NLD5280000NLD00011052800000000800207,NLD,2.0,16.0,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,345.6224,397.0322,333.9383,306.6755,363.5379
207,NLD5280000NLD00011052800000000800208,NLD,2.0,15.67,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,418.8425,337.0541,400.9269,404.8216,388.4639
208,NLD5280000NLD00011052800000000800209,NLD,2.0,15.33,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,366.6537,310.5702,310.5702,284.0863,346.4013
209,NLD5280000NLD00011052800000000800210,NLD,1.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,332.3804,365.0958,376.7799,380.6746,353.4117
210,NLD5280000NLD00011052800000000800211,NLD,2.0,16.08,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,371.3273,298.1072,403.2637,292.6546,369.7694
211,NLD5280000NLD00021052800000000900212,NLD,1.0,16.17,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,553.1313,572.6048,617.0042,565.5943,529.7632
212,NLD5280000NLD00021052800000000900213,NLD,1.0,15.92,2.0,6,3.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,461.0609,452.4926,492.9974,455.6084,462.6188
213,NLD5280000NLD00021052800000000900214,NLD,1.0,15.92,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,639.905,632.8945,633.6735,638.3471,657.0416
214,NLD5280000NLD00021052800000000900215,NLD,2.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,550.9503,557.9607,541.6031,560.2976,517.456
215,NLD5280000NLD00021052800000000900216,NLD,2.0,15.92,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,658.1321,648.7849,672.153,689.2896,689.2896
216,NLD5280000NLD00021052800000000900217,NLD,2.0,15.83,2.0,6,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,602.4381,602.4381,620.3536,605.5538,600.8802
217,NLD5280000NLD00021052800000000900218,NLD,1.0,15.42,2.0,6,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,634.2187,618.64,643.566,641.2292,597.6087
218,NLD5280000NLD00021052800000000900219,NLD,1.0,15.58,2.0,6,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,593.7919,652.2122,642.8649,677.1382,631.9598
219,NLD5280000NLD00021052800000000900220,NLD,1.0,16.17,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,619.5747,579.0699,590.754,584.5225,615.68
220,NLD5280000NLD00021052800000000900221,NLD,2.0,15.25,2.0,6,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,568.0869,597.6866,603.1391,560.2976,563.4133
221,NLD5280000NLD00021052800000000900222,NLD,1.0,15.67,2.0,6,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,535.3716,574.3184,516.6771,561.8554,606.2549
222,NLD5280000NLD00021052800000000900223,NLD,2.0,15.92,2.0,6,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,603.1391,630.4019,621.8336,606.2549,681.8118
223,NLD5280000NLD00021052800000000900224,NLD,2.0,15.83,2.0,6,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,645.3575,667.1678,708.4515,681.9676,698.3253
224,NLD5280000NLD00021052800000000900225,NLD,2.0,16.0,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,578.9142,537.6305,542.3041,544.6409,549.3145
225,NLD5280000NLD00021052800000000900226,NLD,2.0,16.17,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,627.2862,625.7283,652.2122,660.0016,618.7179
226,NLD5280000NLD00021052800000000900227,NLD,2.0,15.5,2.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,660.2352,650.888,676.5929,645.4354,672.6982
227,NLD5280000NLD00021052800000000900228,NLD,2.0,15.42,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,665.3762,706.6599,635.7766,649.7975,686.4075
228,NLD5280000NLD00021052800000000900229,NLD,1.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,624.8715,571.9037,649.0185,632.6609,646.6817
229,NLD5280000NLD00021052800000000900230,NLD,2.0,16.08,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,594.6487,612.5643,628.922,620.3536,576.7331
230,NLD5280000NLD00021052800000000900231,NLD,1.0,16.0,2.0,6,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,533.8137,566.5291,548.6135,530.6979,559.5186
231,NLD5280000NLD00021052800000000900232,NLD,2.0,15.58,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,578.9142,567.2301,633.4398,614.7453,578.1352
232,NLD5280000NLD00021052800000000900233,NLD,2.0,15.58,2.0,6,3.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,503.8246,538.0978,498.372,486.688,496.8141
233,NLD5280000NLD00021052800000000900234,NLD,1.0,15.58,2.0,6,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,624.4041,587.794,632.9724,577.6679,563.647
234,NLD5280000NLD00021052800000000900235,NLD,1.0,16.08,2.0,6,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,577.3563,565.6722,553.9882,575.0195,546.9777
235,NLD5280000NLD00021052800000000900236,NLD,1.0,15.5,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,624.5599,588.7288,645.5912,605.8654,613.6548
236,NLD5280000NLD00021052800000000900237,NLD,2.0,15.25,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,695.0537,656.1069,672.4646,691.1591,710.6325
237,NLD5280000NLD00021052800000000900238,NLD,2.0,16.08,2.0,6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,673.8666,670.7509,681.656,694.119,719.045
238,NLD5280000NLD00011052800000001000239,NLD,2.0,15.67,1.0,5,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,397.7333,368.1337,414.091,395.3965,392.2807
239,NLD5280000NLD00011052800000001000240,NLD,2.0,15.58,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,536.54,515.5086,534.2031,520.1823,524.077
240,NLD5280000NLD00011052800000001000241,NLD,1.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,408.4047,420.0888,354.658,404.51,379.584
241,NLD5280000NLD00011052800000001000242,NLD,2.0,15.33,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,429.5139,381.9988,414.7141,436.5244,446.6506
242,NLD5280000NLD00011052800000001000243,NLD,1.0,15.58,1.0,5,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,366.2642,364.7063,339.0014,346.0118,388.0745
243,NLD5280000NLD00011052800000001000244,NLD,1.0,15.42,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,534.5147,493.231,510.3677,505.694,457.3999
244,NLD5280000NLD00011052800000001000245,NLD,2.0,15.42,1.0,5,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,473.8355,457.4778,462.9304,438.0044,492.53
245,NLD5280000NLD00011052800000001000246,NLD,1.0,15.92,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,331.991,357.6959,361.5906,410.6637,380.2851
246,NLD5280000NLD00011052800000001000247,NLD,2.0,16.08,1.0,5,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,464.4103,451.9473,492.4521,469.084,447.2737
247,NLD5280000NLD00011052800000001000248,NLD,2.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,462.8525,469.084,447.2737,409.1058,441.8212
248,NLD5280000NLD00011052800000001000249,NLD,2.0,15.5,1.0,5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,488.5574,486.2206,469.8629,491.6732,510.3677
249,NLD5280000NLD00011052800000001000250,NLD,1.0,15.83,1.0,5,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,336.4309,346.5571,320.8522,337.9888,351.2307
250,NLD5280000NLD00011052800000001000251,NLD,1.0,16.17,1.0,5,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,441.198,444.3138,450.5453,451.3242,459.8925
251,NLD5280000NLD00011052800000001000252,NLD,2.0,16.17,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,370.8599,423.0488,419.933,408.2489,356.0601
252,NLD5280000NLD00011052800000001000253,NLD,1.0,15.83,1.0,5,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,489.57,450.6232,417.9078,458.4125,445.9495
253,NLD5280000NLD00011052800000001000254,NLD,2.0,15.92,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,431.9286,410.8973,392.2028,410.8973,394.5396
254,NLD5280000NLD00011052800000001000255,NLD,1.0,15.25,1.0,5,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,373.4304,369.5358,416.272,372.6515,374.9883
255,NLD5280000NLD00011052800000001000256,NLD,1.0,15.75,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,386.6724,427.9561,434.1876,353.957,425.6193
256,NLD5280000NLD00011052800000001000257,NLD,2.0,15.83,1.0,5,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,453.5831,475.3934,483.9617,441.1201,460.5936
257,NLD5280000NLD00011052800000001000258,NLD,2.0,15.25,1.0,5,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,467.5261,460.5157,445.7158,468.305,462.0735
258,NLD5280000NLD00011052800000001000259,NLD,2.0,16.0,1.0,5,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,503.4351,499.5404,518.2349,512.7824,497.9826
259,NLD5280000NLD00011052800000001000260,NLD,1.0,16.08,1.0,5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,366.1863,395.007,398.9017,417.5962,390.3334
260,NLD5280000NLD00011052800000001000261,NLD,2.0,15.92,1.0,5,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,463.0083,467.6819,473.9134,493.3868,476.2502
261,NLD5280000NLD00011052800000001000262,NLD,2.0,16.0,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,354.3465,355.1254,348.115,354.3465,367.5884
262,NLD5280000NLD00011052800000001000263,NLD,1.0,15.58,1.0,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,392.2807,399.2912,404.7437,383.7124,400.0701
263,NLD5280000NLD00011052800000001000264,NLD,1.0,15.67,1.0,5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,451.2463,497.2036,487.8564,501.0983,483.1827
264,NLD5280000NLD00011052800000001000265,NLD,1.0,15.33,1.0,5,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,368.6789,407.6258,351.5423,423.9835,392.047
265,NLD5280000NLD00011052800000001000266,NLD,1.0,15.5,1.0,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,380.363,441.1201,433.3307,369.4579,457.4778
266,NLD5280000NLD00011052800000001000267,NLD,2.0,15.33,1.0,5,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,476.0165,426.1645,472.9008,467.4482,457.322
267,NLD5280000NLD00011052800000001000268,NLD,1.0,15.42,1.0,5,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,481.2354,474.225,510.0561,496.0352,436.836
268,NLD5280000NLD00021052800000001100269,NLD,1.0,15.67,2.0,6,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,561.8554,582.8867,589.8972,582.1078,577.4342
269,NLD5280000NLD00021052800000001100270,NLD,1.0,15.5,2.0,6,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,543.862,549.3145,537.6305,547.7567,508.8098
270,NLD5280000NLD00021052800000001100271,NLD,1.0,15.42,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,543.2388,563.4912,547.9124,497.2815,540.902
271,NLD5280000NLD00021052800000001100272,NLD,1.0,15.58,2.0,6,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,612.3306,536.7736,539.8894,548.4577,560.1418
272,NLD5280000NLD00021052800000001100273,NLD,2.0,15.58,2.0,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,603.3728,590.9098,519.2475,559.7523,538.721
273,NLD5280000NLD00021052800000001100274,NLD,2.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,572.7606,567.308,538.4873,580.5499,528.3611
274,NLD5280000NLD00021052800000001100275,NLD,2.0,15.25,2.0,6,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,533.7358,537.6305,542.3041,503.3572,510.3677
275,NLD5280000NLD00021052800000001100276,NLD,2.0,15.58,2.0,6,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,575.2532,533.1905,596.2845,581.4847,575.2532
276,NLD5280000NLD00021052800000001100277,NLD,1.0,15.83,2.0,6,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,511.0687,552.3524,521.1949,521.9738,500.1636
277,NLD5280000NLD00021052800000001100278,NLD,2.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,627.9872,581.251,613.1874,626.4294,615.5242
278,NLD5280000NLD00021052800000001100279,NLD,1.0,15.92,2.0,6,2.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,580.9394,539.6557,574.7079,606.6443,603.5286
279,NLD5280000NLD00021052800000001100280,NLD,2.0,15.83,2.0,6,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,519.0918,593.8698,568.1648,566.6069,583.7436
280,NLD5280000NLD00021052800000001100281,NLD,1.0,16.08,2.0,6,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,560.9986,525.9464,539.1883,568.788,593.714
281,NLD5280000NLD00021052800000001100282,NLD,2.0,15.5,2.0,6,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,601.5812,603.9181,580.5499,617.16,596.9076
282,NLD5280000NLD00021052800000001100283,NLD,1.0,15.33,2.0,6,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,565.6722,589.0403,528.2832,579.6931,583.5878
283,NLD5280000NLD00021052800000001100284,NLD,2.0,16.17,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,640.7618,605.7096,587.0151,600.257,582.3415
284,NLD5280000NLD00021052800000001100285,NLD,1.0,16.17,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,514.3402,568.8659,555.6239,571.9816,547.8346
285,NLD5280000NLD00021052800000001100286,NLD,2.0,15.58,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,593.0129,591.4551,649.8754,617.9389,642.8649
286,NLD5280000NLD00021052800000001100287,NLD,1.0,16.17,2.0,6,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,529.9969,505.0709,473.9134,503.513,539.3441
287,NLD5280000NLD00021052800000001100288,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,577.5121,565.0491,544.7967,595.4276,567.3859
288,NLD5280000NLD00021052800000001100289,NLD,2.0,15.5,2.0,6,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,563.0238,541.2136,562.2449,557.5713,549.003
289,NLD5280000NLD00021052800000001100290,NLD,1.0,16.0,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,518.936,560.2197,568.788,614.7453,601.5033
290,NLD5280000NLD00021052800000001100291,NLD,2.0,15.67,2.0,6,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,617.16,575.0974,579.771,575.8763,581.3289
291,NLD5280000NLD00021052800000001100292,NLD,2.0,15.83,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,491.6732,509.5887,484.6627,499.4625,543.862
292,NLD5280000NLD00021052800000001100293,NLD,1.0,16.17,2.0,6,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,537.0852,526.959,531.6327,556.5587,549.5482
293,NLD5280000NLD00021052800000001100294,NLD,2.0,16.08,2.0,6,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,534.6705,531.5548,519.0918,530.7758,506.6288
294,NLD5280000NLD00021052800000001100295,NLD,2.0,15.67,2.0,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,604.3854,669.0372,697.079,676.8266,649.5638
295,NLD5280000NLD00031052800000001200296,NLD,2.0,15.25,3.0,7,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,560.3754,571.2806,556.4808,601.6591,569.7227
296,NLD5280000NLD00031052800000001200297,NLD,1.0,15.58,3.0,7,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,495.5678,468.305,502.5783,522.8307,530.62
297,NLD5280000NLD00031052800000001200298,NLD,2.0,15.25,3.0,7,1.0,9.0,3.0,2.0,4.0,3.0,4.0,2.0,511.6919,538.9547,567.7754,544.4072,558.4281
298,NLD5280000NLD00031052800000001200299,NLD,1.0,15.92,3.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,449.9221,519.2475,535.6052,484.1954,460.8272
299,NLD5280000NLD00031052800000001200300,NLD,1.0,15.25,3.0,7,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,549.0809,521.0391,545.1862,514.8076,531.1653
300,NLD5280000NLD00031052800000001200301,NLD,2.0,15.83,3.0,7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,542.382,550.9503,563.4133,576.6552,547.8346
301,NLD5280000NLD00031052800000001200302,NLD,2.0,15.92,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,470.7976,493.3868,496.5026,505.8498,443.5348
302,NLD5280000NLD00031052800000001200303,NLD,2.0,15.58,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,487.7785,495.5678,482.3259,494.7889,532.9568
303,NLD5280000NLD00031052800000001200304,NLD,1.0,15.25,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,492.4521,448.8316,472.9787,501.7993,490.8942
304,NLD5280000NLD00031052800000001200305,NLD,1.0,15.33,3.0,7,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,461.2167,466.6693,444.0801,454.9852,437.8486
305,NLD5280000NLD00031052800000001200306,NLD,2.0,15.33,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,362.4474,367.121,342.195,392.047,387.3734
306,NLD5280000NLD00031052800000001200307,NLD,1.0,15.83,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,542.382,559.5186,538.4873,540.8241,571.9816
307,NLD5280000NLD00031052800000001200308,NLD,2.0,15.42,3.0,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,465.1114,483.027,458.8799,496.2689,518.0791
